timeOpen;timeClose;timeHigh;timeLow;name;open;high;low;close;volume;marketCap;timestamp
"2016-12-31T00:00:00.000Z";"2016-12-31T23:59:59.999Z";"2016-12-31T23:59:30.000Z";"2016-12-31T03:04:26.000Z";"2783";3125.1118024626;3135.2486656462;3081.5482298552;3135.2486656462;322506320.33246964;50400377395.60941;"2016-12-31T23:59:59.999Z"
"2016-12-30T00:00:00.000Z";"2016-12-30T23:59:59.999Z";"2016-12-30T00:04:35.000Z";"2016-12-30T10:19:26.000Z";"2783";3163.8507746305;3163.8507746305;3041.1987410125;3127.0993837614;609890416.7993752;50263589550.94919;"2016-12-30T23:59:59.999Z"
"2016-12-29T00:00:00.000Z";"2016-12-29T23:59:59.999Z";"2016-12-29T01:49:36.000Z";"2016-12-29T18:14:36.000Z";"2783";3202.310500004;3216.3396582072;3098.3167078821;3166.9804705778;654566880.0008196;51380207516.377525;"2016-12-29T23:59:59.999Z"
"2016-12-28T00:00:00.000Z";"2016-12-28T23:59:59.999Z";"2016-12-28T23:59:26.000Z";"2016-12-28T00:04:29.000Z";"2783";3056.6168999498;3204.9246313517;3056.6168999498;3204.9246313517;773709111.0011978;51277951122.95394;"2016-12-28T23:59:59.999Z"
"2016-12-27T00:00:00.000Z";"2016-12-27T23:59:59.999Z";"2016-12-27T14:24:29.000Z";"2016-12-27T03:59:25.000Z";"2783";2975.7677167999;3082.0412863561;2962.3393959991;3051.2774942186;548101008.0005481;49121283272.16472;"2016-12-27T23:59:59.999Z"
"2016-12-26T00:00:00.000Z";"2016-12-26T23:59:59.999Z";"2016-12-26T01:19:29.000Z";"2016-12-26T12:19:29.000Z";"2783";2933.327898312;2986.5683406643;2933.304942532;2973.3303120147;404793055.49952984;47688435919.72311;"2016-12-26T23:59:59.999Z"
"2016-12-25T00:00:00.000Z";"2016-12-25T23:59:59.999Z";"2016-12-25T00:04:27.000Z";"2016-12-25T10:24:32.000Z";"2783";2942.3117925381;2942.3117925381;2820.557728726;2930.9664472012;469856356.3354543;47082752783.39117;"2016-12-25T23:59:59.999Z"
"2016-12-24T00:00:00.000Z";"2016-12-24T23:59:59.999Z";"2016-12-24T00:49:31.000Z";"2016-12-24T14:19:29.000Z";"2783";3015.9896660426;3020.2380822719;2898.7586893582;2939.5974212612;450436179.6634768;47215406987.39046;"2016-12-24T23:59:59.999Z"
"2016-12-23T00:00:00.000Z";"2016-12-23T23:59:59.999Z";"2016-12-23T22:59:27.000Z";"2016-12-23T00:24:26.000Z";"2783";2842.454413609;3025.5951628688;2841.7609669232;3015.3487007411;905641086.001343;48663827804.76287;"2016-12-23T23:59:59.999Z"
"2016-12-22T00:00:00.000Z";"2016-12-22T23:59:59.999Z";"2016-12-22T10:04:30.000Z";"2016-12-22T00:09:30.000Z";"2783";2774.8997456346;2913.2887645249;2774.7966046434;2841.3106377911;665389842.1116606;46181760300.50045;"2016-12-22T23:59:59.999Z"
